SCHOOL,CLASS,CHILD,COMBI,SIZE,SSES,GIRL,MINORITY,SITTERS,CSES,IQV,IQP,PRE_LANG,POST_LANG,PRE_ARITH,POST_ARITH
153,15380,2482,0,25,17,1,0,0,18,14,16.333333333,,56,,29
153,15380,2483,0,25,17,1,0,0,49,16.5,15.333333333,,57,,30
154,15481,2484,0,24,17,1,0,1,11,11,10.333333333,,41,,7
154,15481,2485,0,24,17,1,0,1,17,9.5,9,,35,,12
154,15481,2486,0,24,17,1,0,1,11,11,8.6666666667,,28,,14
154,15481,2487,0,24,17,0,0,0,46,10.5,10.666666667,,37,,14
154,15481,2488,0,24,17,1,0,0,15,10,12.666666667,,37,,20
154,15481,2489,0,24,17,1,0,1,11,11,8,,25,,22
154,15481,2490,0,24,17,0,0,0,17,10.5,13.333333333,,50,,24
154,15481,2491,0,24,17,0,0,1,,14.5,12.333333333,,54,,25
154,15481,2492,0,24,17,0,0,0,11,11.5,12.666666667,,47,,26
154,15481,2493,0,24,17,0,0,0,49,11.5,14,,54,,28
154,15481,2494,0,24,17,0,0,0,11,14.5,15.666666667,,52,,29
154,15481,2495,0,24,17,0,0,0,,15,16.666666667,,53,,30
155,15580,2505,0,34,21,0,0,0,30,10,10.659999847,28,34,9,11
155,15580,2506,0,34,21,0,0,1,33,11,12,38,39,8,17
155,15580,2507,0,34,21,0,0,0,40,9,13,26,40,5,16
155,15580,2508,0,34,21,1,0,0,40,13,9.6660003662,39,51,14,22
155,15580,2509,0,34,21,1,0,0,40,13,9,42,54,12,21
155,15580,2510,0,34,21,0,0,0,30,13.5,14.659999847,37,51,10,27
155,15580,2511,0,34,21,0,0,0,25,13,9.6660003662,38,51,15,24
155,15580,2512,0,34,21,0,0,0,30,13.5,15,44,54,15,27
155,15580,2513,0,34,21,1,0,0,27,10,12.659999847,37,49,8,24
155,15580,2514,0,34,21,1,0,0,35,12,13.659999847,33,42,12,21
155,15580,2515,0,34,21,1,0,0,40,15,14.659999847,44,55,13,25
155,15580,2516,0,34,21,1,0,1,23,10.5,12,30,42,9,17
155,15580,2517,0,34,21,1,0,0,33,12,10.329999924,34,54,15,27
155,15580,2518,0,34,21,0,0,0,17,8,7.3330001831,12,29,7,22
155,15580,2519,0,34,21,1,0,0,50,12.5,11.659999847,35,35,11,23
155,15580,2520,0,34,21,1,0,0,50,14,10.329999924,34,50,12,25
155,15580,2521,0,34,21,0,0,0,30,12,13.329999924,31,37,11,26
155,15580,2522,0,34,21,0,0,0,33,11.5,13,26,40,6,22
155,15580,2523,0,34,21,1,0,0,30,11,11.659999847,40,52,14,19
155,15580,2524,0,34,21,1,0,0,37,14,12.329999924,39,52,18,28
155,15580,2525,0,34,21,1,0,0,33,12,13.329999924,32,41,10,19
155,15580,2526,0,34,21,0,0,0,23,15,15,44,51,16,30
155,15580,2527,0,34,21,0,0,0,43,11.5,12.329999924,32,45,12,20
155,15580,2528,0,34,21,0,0,0,37,12,11.329999924,31,40,5,7
155,15580,2529,0,34,21,1,0,1,30,11,12,29,34,11,11
155,15580,2530,0,34,21,1,0,0,40,12.5,11.329999924,29,38,11,18
155,15580,2531,0,34,21,1,0,0,20,10.5,9,38,47,12,23
155,15580,2532,0,34,21,0,0,0,20,11,9.6660003662,26,34,16,25
155,15580,2533,0,34,21,1,0,1,23,9,9.3330001831,23,23,8,21
155,15580,2534,0,34,21,0,0,0,40,8.5,12,39,34,15,24
155,15580,2535,0,34,21,0,0,0,40,12.5,14,40,51,13,21
155,15580,2536,0,34,21,0,0,0,37,10.5,14,30,47,14,27
155,15580,2537,0,34,21,1,0,0,30,13,13.329999924,34,50,15,27
156,15680,2538,1,39,15,1,0,0,23,14,10.329999924,44,47,15,19
156,15680,2539,1,39,15,0,0,0,48,11,12.329999924,33,38,12,24
156,15680,2540,1,39,15,0,0,0,30,11.5,15,34,49,12,23
156,15680,2541,1,39,15,0,0,0,28,10,12.659999847,27,29,15,16
156,15680,2542,1,39,15,0,0,0,28,11.5,12.659999847,40,38,5,16
156,15680,2543,1,39,15,0,0,0,23,14,15.659999847,42,48,17,26
156,15680,2544,1,39,15,0,0,0,20,12,13,31,25,15,21
156,15680,2545,1,39,15,1,0,0,10,7,10,25,31,11,17
156,15680,2546,1,39,15,0,0,1,18,12.5,12.329999924,30,45,9,11
156,15680,2547,1,39,15,0,0,1,10,8,10.329999924,23,31,8,11
156,15680,2548,1,39,15,0,0,0,10,12,8.3330001831,26,40,6,9
156,15680,2549,1,39,15,0,0,0,20,13.5,15,38,47,18,29
157,15780,2550,0,27,,0,0,0,29,11,12,36,44,6,17
157,15780,2551,0,27,,1,0,0,34,11.5,12,25,38,8,14
157,15780,2552,0,27,,1,0,0,20,12,9.3333333333,35,37,9,16
157,15780,2553,0,27,,1,0,1,43,9,10.666666667,24,37,10,21
157,15780,2554,0,27,,0,0,0,13,,,37,45,10,23
157,15780,2555,0,27,,0,0,1,,8.5,6.6666666667,25,34,11,9
157,15780,2556,0,27,,0,0,0,,13,8.6666666667,23,42,11,23
157,15780,2557,0,27,,1,0,0,23,12.5,11,37,52,11,27
157,15780,2558,0,27,,1,0,0,32,13,10.666666667,37,56,11,28
157,15780,2559,0,27,,1,0,0,36,11.5,7.6666666667,27,46,12,16
157,15780,2560,0,27,,0,0,1,38,13,7.6666666667,40,39,12,24
157,15780,2561,0,27,,0,0,0,,10.5,13.666666667,39,45,12,25
157,15780,2562,0,27,,1,0,0,19,12,10.333333333,31,46,13,20
157,15780,2563,0,27,,0,0,0,26,12,13,35,50,13,24
157,15780,2564,0,27,,1,0,0,27,12,12,31,48,13,27
157,15780,2565,0,27,,0,0,0,24,15,14,36,48,13,27
157,15780,2566,0,27,,0,0,0,24,12,11.333333333,36,44,14,22
157,15780,2567,0,27,,1,0,0,39,11.5,12,29,43,14,24
157,15780,2568,0,27,,1,0,0,43,11.5,12,35,44,14,24
157,15780,2569,0,27,,1,0,0,45,13,11.666666667,36,51,14,28
157,15780,2570,0,27,,1,0,0,19,11,12.333333333,40,50,15,24
157,15780,2571,0,27,,1,0,0,43,13,14,38,55,15,30
157,15780,2572,0,27,,0,0,0,37,13,11.333333333,37,48,16,25
157,15780,2573,0,27,,1,0,0,24,12,12.666666667,38,49,16,28
157,15780,2574,0,27,,1,0,0,34,14.5,10.666666667,39,50,17,23
157,15780,2575,0,27,,1,0,0,34,15.5,14,44,,18,
158,15880,2576,1,38,27,0,0,1,21,10,12,,,,
158,15880,2577,1,38,27,1,0,0,34,11,6.3333333333,,41,,13
158,15880,2578,1,38,27,1,0,0,29,12.5,8.3333333333,,42,,14
158,15880,2579,1,38,27,1,0,0,17,11,10.333333333,,33,,15
158,15880,2580,1,38,27,1,0,1,25,12,11,,38,,15
158,15880,2581,1,38,27,1,0,0,41,12,10.666666667,,45,,17
158,15880,2582,1,38,27,0,0,0,17,14.5,14,,34,,20
158,15880,2583,1,38,27,1,0,0,30,12,10.666666667,,43,,21
158,15880,2584,1,38,27,1,0,0,36,14,9.3333333333,,51,,23
158,15880,2585,1,38,27,1,0,0,20,13.5,14.666666667,,46,,24
158,15880,2586,1,38,27,0,0,0,26,11,12,,47,,25
158,15880,2587,1,38,27,1,0,0,41,13,10.666666667,,46,,26
158,15880,2588,1,38,27,1,0,0,40,12.5,11.666666667,,50,,26
158,15880,2589,1,38,27,1,0,0,19,13,11.333333333,,51,,27
158,15880,2590,1,38,27,0,0,0,27,12,17,,52,,28
158,15880,2591,1,38,27,1,0,0,49,13,11.333333333,,54,,29
159,15980,2592,0,33,23,0,0,0,19,11.5,12.333333333,34,,13,
159,15980,2593,0,33,23,1,0,0,19,12.5,10,36,,13,
159,15980,2594,0,33,23,1,0,0,25,12,13.329999924,39,49,13,27
159,15980,2595,0,33,23,0,0,0,30,13,11,38,50,15,27
159,15980,2596,0,33,23,0,0,1,37,11,12.659999847,32,48,20,30
159,15980,2597,0,33,23,0,0,0,20,12.5,12.659999847,37,41,13,23
159,15980,2598,0,33,23,0,0,0,35,10,11.329999924,36,42,11,24
159,15980,2599,0,33,23,1,0,0,38,12.5,10.659999847,39,54,18,27
159,15980,2600,0,33,23,1,0,0,35,12,14.329999924,42,42,15,27
159,15980,2601,0,33,23,1,0,1,23,9.5,9.6660003662,27,32,12,20
159,15980,2602,0,33,23,0,0,0,20,16.5,10.659999847,41,51,18,27
159,15980,2603,0,33,23,0,0,1,20,10.5,12.329999924,14,34,13,20
159,15980,2604,0,33,23,0,0,0,20,14,13.659999847,37,38,11,24
159,15980,2605,0,33,23,0,0,0,33,11,11.659999847,33,32,12,17
159,15980,2606,0,33,23,0,0,1,30,10.5,13,31,21,14,20
159,15980,2607,0,33,23,1,0,0,23,11.5,9.3330001831,38,46,11,21
159,15980,2608,0,33,23,0,1,0,10,12,15,36,44,13,21
159,15980,2609,0,33,23,1,0,0,23,11.5,14.659999847,34,43,16,21
159,15980,2610,0,33,23,1,0,0,23,10,12.659999847,38,46,14,27
159,15980,2611,0,33,23,1,0,0,40,14,12.659999847,47,57,16,28
159,15980,2612,0,33,23,1,0,0,40,12,10.659999847,43,44,17,24
159,15980,2613,0,33,23,0,0,0,45,11,11.329999924,38,50,13,29
159,15980,2614,0,33,23,0,0,0,25,14,10.659999847,39,43,12,19
159,15980,2615,0,33,23,0,0,0,20,12.5,10.329999924,36,39,11,19
159,15980,2616,0,33,23,1,0,0,30,13.5,13.329999924,42,52,14,26
159,15980,2617,0,33,23,1,0,0,30,13,10,34,38,14,15
159,15980,2618,0,33,23,1,0,0,23,12.5,16.659999847,44,51,17,27
159,15980,2619,0,33,23,1,0,0,20,12.5,7.6659998894,31,43,9,10
159,15980,2620,0,33,23,1,0,0,20,11,8.6660003662,32,40,9,9
159,15980,2621,0,33,23,0,0,0,20,11.5,10.659999847,33,42,13,17
159,15980,2622,0,33,23,0,0,0,30,11,15.329999924,32,38,16,25
159,15980,2623,0,33,23,1,0,0,33,15,13.329999924,44,54,16,28
159,15980,2624,0,33,23,0,0,0,20,17.5,15,45,51,15,29
160,16080,2625,0,26,18,0,0,0,,13.5,10,39,43,8,20
160,16080,2626,0,26,18,1,0,0,,12,12.333333333,28,38,10,20
160,16080,2627,0,26,18,1,0,0,50,14.5,10.329999924,39,50,14,27
160,16080,2628,0,26,18,0,0,0,45,12.5,10.329999924,31,45,4,24
160,16080,2629,0,26,18,1,1,1,10,12.5,7.3330001831,28,43,6,17
160,16080,2630,0,26,18,1,0,0,20,12,13.659999847,44,51,14,30
160,16080,2631,0,26,18,1,1,0,10,9.5,11.659999847,34,44,8,27
160,16080,2632,0,26,18,0,1,1,10,5,9.3330001831,25,23,8,10
160,16080,2633,0,26,18,0,0,0,45,12,10,29,40,9,22
160,16080,2634,0,26,18,1,1,1,10,8,7.3330001831,36,34,9,13
160,16080,2635,0,26,18,1,1,0,10,7.5,9,17,20,11,12
160,16080,2636,0,26,18,0,0,0,50,12,8.3330001831,34,44,9,18
160,16080,2637,0,26,18,1,0,0,35,15,13,44,52,13,29
160,16080,2638,0,26,18,1,0,0,35,12,9.6660003662,30,40,7,14
160,16080,2639,0,26,18,1,1,1,10,9.5,10.659999847,39,33,11,14
160,16080,2640,0,26,18,1,0,0,50,12,8.6660003662,36,47,10,19
160,16080,2641,0,26,18,1,0,0,40,13,11.329999924,38,52,12,23
160,16080,2642,0,26,18,0,0,0,40,17.5,10.659999847,44,50,7,20
160,16080,2643,0,26,18,1,0,0,50,9.5,10.659999847,31,30,11,18
160,16080,2644,0,26,18,0,0,1,25,12.5,9,37,50,10,24
160,16080,2645,0,26,18,0,0,0,35,12.5,9.3330001831,40,44,13,23
160,16080,2646,0,26,18,0,0,0,37,13.5,13.329999924,47,52,12,29
160,16080,2647,0,26,18,0,0,0,40,11.5,14,36,53,9,25
160,16080,2648,0,26,18,1,0,0,35,12,15,26,42,11,26
160,16080,2649,0,26,18,1,0,0,50,14.5,13,41,54,16,27
161,16180,2650,0,36,25,0,1,0,,5.5,10.333333333,24,22,9,19
161,16180,2651,0,36,25,1,1,0,,13,9.3333333333,36,42,11,8
161,16180,2652,0,36,25,1,0,0,20,11,10.329999924,34,51,12,22
161,16180,2653,0,36,25,0,0,0,20,8,10,38,45,9,22
161,16180,2654,0,36,25,0,0,0,47,15,16,44,52,15,27
161,16180,2655,0,36,25,1,0,0,37,13.5,10.659999847,43,51,16,24
161,16180,2656,0,36,25,1,1,0,20,14,11.329999924,39,50,12,23
161,16180,2657,0,36,25,0,0,0,48,11.5,10,32,44,10,19
161,16180,2658,0,36,25,0,0,1,20,10.5,12.329999924,27,28,10,25
161,16180,2659,0,36,25,0,0,0,17,11.5,10,25,43,10,19
161,16180,2660,0,36,25,1,0,0,27,11.5,8.6660003662,43,50,15,22
161,16180,2661,0,36,25,1,1,0,18,13.5,11,30,41,14,15
161,16180,2662,0,36,25,0,0,0,37,13.5,17.329999924,42,51,16,28
161,16180,2663,0,36,25,1,0,0,17,11,11.659999847,35,53,10,28
161,16180,2664,0,36,25,1,0,1,38,11.5,11.659999847,34,35,15,20
161,16180,2665,0,36,25,1,0,0,37,12,12.659999847,39,50,12,25
161,16180,2666,0,36,25,0,0,1,37,13,11,42,41,11,21
161,16180,2667,0,36,25,1,0,0,40,12,10.659999847,44,55,17,27
161,16180,2668,0,36,25,0,0,1,40,10.5,13,28,37,10,20
161,16180,2669,0,36,25,0,0,0,30,13,13.329999924,36,44,9,20
161,16180,2670,0,36,25,1,0,0,43,12.5,10.329999924,42,52,12,23
161,16180,2671,0,36,25,0,0,0,43,15,15.329999924,40,49,15,28
161,16180,2672,0,36,25,1,0,1,23,13.5,10,44,48,13,17
161,16180,2673,0,36,25,0,0,0,50,12.5,11.329999924,37,52,16,27
161,16180,2674,0,36,25,0,0,0,20,12,8,37,43,9,22
161,16180,2675,0,36,25,0,0,0,23,11.5,12,41,54,13,23
161,16180,2676,0,36,25,1,0,0,33,11.5,9.6660003662,31,39,9,14
161,16180,2677,0,36,25,1,0,0,27,11.5,6.3330001831,26,24,8,16
161,16180,2678,0,36,25,0,0,0,30,13.5,11,40,50,13,25
161,16180,2679,0,36,25,1,0,0,30,8,12,37,47,13,23
161,16180,2680,0,36,25,1,0,0,43,13.5,11.329999924,37,48,14,26
161,16180,2681,0,36,25,0,0,1,20,11,11.659999847,33,40,9,21
161,16180,2682,0,36,25,0,0,0,43,17,16,48,58,17,30
163,16380,2683,0,26,16,0,0,0,20,12,8.6666666667,,36,,15
163,16380,2684,0,26,16,1,0,1,20,10.5,12,,39,,18
163,16380,2685,0,26,16,1,0,0,26,12,11.333333333,,43,,18
163,16380,2686,0,26,16,1,0,0,23,12,12.666666667,,46,,19
163,16380,2687,0,26,16,0,0,0,28,13,13,,38,,21
163,16380,2688,0,26,16,1,0,0,20,12.5,10.333333333,,48,,22
163,16380,2689,0,26,16,1,0,0,20,10.5,12.333333333,,44,,24
163,16380,2690,0,26,16,0,0,0,20,12,11.666666667,,44,,24
163,16380,2691,0,26,16,1,0,0,23,13.5,11.666666667,,47,,24
163,16380,2692,0,26,16,1,0,0,25,12,11.666666667,,40,,25
163,16380,2693,0,26,16,0,0,1,20,9,10.666666667,,41,,26
163,16380,2694,0,26,16,0,0,0,28,12,11,,48,,26
163,16380,2695,0,26,16,0,0,0,26,13,13,,52,,26
163,16380,2696,0,26,16,1,0,0,20,12.5,11.666666667,,48,,27
163,16380,2697,0,26,16,1,0,0,37,11.5,13,,51,,27
163,16380,2698,0,26,16,0,0,0,20,11.5,12,,43,,28
163,16380,2699,0,26,16,0,0,0,49,12,13,,54,,28
163,16380,2700,0,26,16,0,0,0,40,11,11,,46,,29
163,16380,2701,0,26,16,0,0,0,28,13.5,16,,48,,29
163,16380,2702,0,26,16,0,0,0,49,12.5,14.333333333,,51,,29
163,16380,2703,0,26,16,0,0,0,20,13,16.333333333,,51,,29
163,16380,2704,0,26,16,1,0,0,40,11,14.333333333,,56,,29
163,16380,2705,0,26,16,1,0,0,28,15,14.333333333,,55,,30
163,16380,2706,0,26,16,0,0,0,49,15.5,13.666666667,,55,,30
163,16380,2707,0,26,16,1,0,0,46,12,16,,56,,30
164,16480,2708,0,25,15,0,0,0,30,13.5,15.659999847,40,48,16,28
164,16480,2709,0,25,15,0,0,0,18,12,12,33,40,13,21
164,16480,2710,0,25,15,1,0,0,28,11,9,38,35,10,22
164,16480,2711,0,25,15,0,0,0,20,12,11.659999847,30,42,11,26
164,16480,2712,0,25,15,1,0,0,20,9,11,31,44,9,15
164,16480,2713,0,25,15,0,0,1,18,7.5,11.659999847,24,31,12,18
164,16480,2714,0,25,15,0,0,0,18,11,9,31,35,17,25
164,16480,2715,0,25,15,0,0,0,15,12.5,11.659999847,35,37,14,21
164,16480,2716,0,25,15,1,0,0,23,12,14.329999924,31,40,11,18
164,16480,2717,0,25,15,0,0,0,23,12.5,13.329999924,38,50,12,28
164,16480,2718,0,25,15,0,0,0,33,13,13.659999847,44,55,14,27
164,16480,2719,0,25,15,0,0,0,23,14,13,43,50,15,26
164,16480,2720,0,25,15,0,0,0,15,12,13,34,39,17,28
164,16480,2721,0,25,15,1,0,0,23,11,9.6660003662,39,43,8,14
164,16480,2722,0,25,15,1,0,0,20,8.5,9.3330001831,33,43,13,16
164,16480,2723,0,25,15,0,0,0,25,12,13.329999924,43,50,15,28
164,16480,2724,0,25,15,0,0,0,23,13.5,14.659999847,36,45,15,28
164,16480,2725,0,25,15,0,0,0,23,12,15.329999924,46,53,18,28
164,16480,2726,0,25,15,0,0,0,20,11.5,13.329999924,36,40,17,22
164,16480,2727,0,25,15,0,0,1,20,12,9.3330001831,45,48,15,26
164,16480,2728,0,25,15,0,0,0,23,12.5,12.659999847,41,51,13,28
164,16480,2729,0,25,15,1,0,0,18,11,12,34,37,12,21
164,16480,2730,0,25,15,1,0,0,23,11.5,9,42,47,11,23
164,16480,2731,0,25,15,0,0,0,25,14,17.329999924,42,54,16,29
165,16580,2732,0,27,19,1,0,0,20,15,11.333333333,,,,
165,16580,2733,0,27,19,0,0,1,20,8.5,9.3333333333,,23,,6
165,16580,2734,0,27,19,1,0,0,20,12,7.6666666667,,49,,9
165,16580,2735,0,27,19,0,0,0,27,11,6,,21,,10
165,16580,2736,0,27,19,1,0,0,14,12,11,,31,,11
165,16580,2737,0,27,19,1,0,0,20,12,8.3333333333,,45,,12
165,16580,2738,0,27,19,1,0,0,25,10.5,11.666666667,,35,,13
165,16580,2739,0,27,19,1,0,0,31,12,7.6666666667,,36,,13
165,16580,2740,0,27,19,0,0,0,20,10.5,13.333333333,,36,,13
165,16580,2741,0,27,19,1,0,0,20,12,13.666666667,,38,,14
165,16580,2742,0,27,19,0,0,0,17,12,10.333333333,,32,,16
165,16580,2743,0,27,19,1,0,0,23,12,10.333333333,,46,,16
165,16580,2744,0,27,19,1,0,0,30,8.5,11,,36,,18
165,16580,2745,0,27,19,0,0,0,23,12,12,,34,,19
165,16580,2746,0,27,19,1,0,0,20,9.5,10.333333333,,36,,21
165,16580,2747,0,27,19,1,0,0,23,11,12.666666667,,37,,21
165,16580,2748,0,27,19,1,0,0,23,12,12,,38,,22
165,16580,2749,0,27,19,1,0,0,27,11,9,,29,,23
165,16580,2750,0,27,19,1,0,0,34,15,12.333333333,,43,,23
165,16580,2751,0,27,19,0,0,1,27,13.5,12,,44,,25
165,16580,2752,0,27,19,1,0,0,26,14.5,11.333333333,,49,,26
165,16580,2753,0,27,19,1,0,0,23,12.5,15,,42,,27
165,16580,2754,0,27,19,0,0,0,20,14.5,13.333333333,,49,,27
165,16580,2755,0,27,19,0,0,0,23,13,12,,42,,28
165,16580,2756,0,27,19,0,0,0,28,12,12.666666667,,42,,28
165,16580,2757,0,27,19,1,0,0,23,14.5,12.666666667,,47,,28
166,16680,2758,1,21,30,0,0,1,23,12.5,10.666666667,,38,,8
166,16680,2759,1,21,30,0,0,0,,10.5,9,,39,,10
166,16680,2760,1,21,30,,0,0,44,10.5,11,,47,,16
166,16680,2761,1,21,30,1,0,0,28,9.5,9.6666666667,,36,,18
166,16680,2762,1,21,30,1,0,0,43,11.5,12.333333333,,45,,18
166,16680,2763,1,21,30,1,0,0,37,12,8.6666666667,,44,,22
166,16680,2764,1,21,30,0,0,0,26,13,10,,49,,23
166,16680,2765,1,21,30,0,0,0,49,14.5,9.3333333333,,46,,26
166,16680,2766,1,21,30,1,0,0,,13,10.666666667,,47,,26
166,16680,2767,1,21,30,1,0,,44,13.5,13.333333333,,52,,26
166,16680,2768,1,21,30,0,0,0,46,16,15,,49,,28
166,16680,2769,1,21,30,0,0,0,49,14,14.666666667,,50,,28
167,16780,2770,0,28,23,1,0,0,41,12.5,11.333333333,,43,,21
167,16780,2771,0,28,23,1,0,0,49,9.5,12.333333333,24,,11,
167,16780,2772,0,28,23,0,0,0,45,10.5,12.329999924,26,26,7,10
167,16780,2773,0,28,23,1,0,0,40,13,12.329999924,40,48,13,26
167,16780,2774,0,28,23,1,0,0,35,9,10.659999847,38,42,16,19
167,16780,2775,0,28,23,1,0,0,47,10,13,38,41,14,25
167,16780,2776,0,28,23,1,0,0,35,8,10.329999924,33,41,8,14
167,16780,2777,0,28,23,1,0,0,20,14.5,10.659999847,41,55,14,28
167,16780,2778,0,28,23,1,0,0,50,13,10.659999847,38,52,8,21
167,16780,2779,0,28,23,0,0,0,50,11.5,12.329999924,42,53,17,27
167,16780,2780,0,28,23,0,0,0,35,11.5,13.659999847,37,47,16,28
167,16780,2781,0,28,23,1,0,0,35,8.5,7,28,39,7,9
167,16780,2782,0,28,23,0,0,0,35,9.5,11.329999924,26,41,8,24
167,16780,2783,0,28,23,0,0,0,40,12.5,11.329999924,28,42,7,16
167,16780,2784,0,28,23,1,0,0,40,16.5,16,41,57,16,30
167,16780,2785,0,28,23,1,0,0,50,12,11.659999847,26,39,9,19
167,16780,2786,0,28,23,0,0,0,20,10.5,7.3330001831,29,34,6,16
167,16780,2787,0,28,23,0,0,0,20,12,11.329999924,31,39,10,15
167,16780,2788,0,28,23,0,0,0,35,4,7,33,37,11,16
167,16780,2789,0,28,23,0,0,0,40,10.5,9.3330001831,35,40,12,14
167,16780,2790,0,28,23,0,0,0,20,11,9.6660003662,30,42,11,24
167,16780,2791,0,28,23,0,0,1,40,11.5,9.6660003662,26,46,10,23
167,16780,2792,0,28,23,0,0,0,40,13,13,35,50,15,27
167,16780,2793,0,28,23,0,0,0,20,10.5,7.6659998894,25,27,11,18
167,16780,2794,0,28,23,1,0,0,25,13,14,36,49,14,27
167,16780,2795,0,28,23,0,0,0,35,11.5,14.329999924,32,43,17,21
167,16780,2796,0,28,23,1,0,1,40,10.5,6.6659998894,22,25,7,4
169,16980,2797,0,30,,1,0,0,19,12.5,12.666666667,,33,,12
169,16980,2798,0,30,,1,0,1,21,12,9.3333333333,,33,,13
169,16980,2799,0,30,,1,0,0,34,11,12.333333333,,40,,14
169,16980,2800,0,30,,0,0,0,36,11.5,13.333333333,,38,,15
169,16980,2801,0,30,,1,0,0,31,12.5,12.666666667,,38,,15
169,16980,2802,0,30,,0,0,0,21,11,11.666666667,,32,,17
169,16980,2803,0,30,,0,0,1,37,12.5,13,,41,,19
169,16980,2804,0,30,,0,0,0,37,13,13.666666667,,41,,20
169,16980,2805,0,30,,1,0,0,31,12.5,13.666666667,,43,,21
169,16980,2806,0,30,,1,0,0,41,12,11,,46,,21
169,16980,2807,0,30,,1,0,0,31,17,13,,42,,22
169,16980,2808,0,30,,1,0,0,20,12,12,,45,,22
169,16980,2809,0,30,,0,0,0,40,12,12.666666667,,31,,23
169,16980,2810,0,30,,0,0,0,20,13,14.666666667,,41,,23
169,16980,2811,0,30,,1,0,0,24,12,14.666666667,,51,,23
169,16980,2812,0,30,,0,0,0,19,14,14,,37,,24
169,16980,2813,0,30,,1,0,0,21,12.5,13.666666667,,39,,24
169,16980,2814,0,30,,0,0,0,37,14,12.666666667,,45,,24
169,16980,2815,0,30,,1,0,0,20,11,12.333333333,,36,,25
169,16980,2816,0,30,,0,0,0,19,12,14.333333333,,33,,26
169,16980,2817,0,30,,0,0,0,39,13,15,,49,,26
169,16980,2818,0,30,,0,0,0,44,13.5,15.333333333,,51,,26
169,16980,2819,0,30,,0,0,0,31,16,15.333333333,,44,,27
169,16980,2820,0,30,,1,0,0,46,11.5,14.666666667,,50,,28
169,16980,2821,0,30,,0,0,0,46,14.5,14.666666667,,53,,28
169,16980,2822,0,30,,1,0,0,37,12,12.666666667,,48,,29
169,16980,2823,0,30,,0,0,0,49,12,14,,50,,29
169,16980,2824,0,30,,0,0,0,46,14.5,14,,52,,29
169,16980,2825,0,30,,0,0,0,37,14,13.666666667,,53,,29
169,16980,2826,0,30,,1,0,0,49,11.5,17.666666667,,54,,29
170,17080,2827,0,27,12,1,0,0,17,9.5,10.666666667,,42,7,14
170,17080,2828,0,27,12,0,0,0,18,12,11.659999847,44,51,12,23
170,17080,2829,0,27,12,1,0,0,18,11.5,12.659999847,32,41,12,20
170,17080,2830,0,27,12,1,0,0,15,10,12.659999847,30,37,9,13
170,17080,2831,0,27,12,1,0,0,18,10.5,13,36,34,15,17
170,17080,2832,0,27,12,1,0,0,15,10.5,10.329999924,32,34,11,21
170,17080,2833,0,27,12,1,0,0,15,11,8.6660003662,36,51,14,25
170,17080,2834,0,27,12,0,0,0,18,13.5,11.329999924,40,53,15,22
170,17080,2835,0,27,12,1,0,0,50,13.5,12.329999924,45,57,14,29
170,17080,2836,0,27,12,0,0,0,15,12,11.659999847,36,49,10,21
170,17080,2837,0,27,12,0,0,0,10,7,12.659999847,24,21,7,13
170,17080,2838,0,27,12,0,0,0,15,10,10.659999847,31,27,12,13
170,17080,2839,0,27,12,1,0,0,47,12.5,9,33,39,7,15
170,17080,2840,0,27,12,1,0,0,15,14.5,13.329999924,42,50,18,24
170,17080,2841,0,27,12,0,0,0,15,10,11,36,38,12,24
170,17080,2842,0,27,12,1,0,0,15,12,12.659999847,43,42,11,14
170,17080,2843,0,27,12,1,0,0,18,14.5,10.329999924,42,54,8,21
170,17080,2844,0,27,12,0,0,0,18,12,13.329999924,32,37,14,24
170,17080,2845,0,27,12,0,0,0,18,12,10.329999924,34,40,8,6
170,17080,2846,0,27,12,1,0,0,43,14,13.329999924,36,51,18,30
170,17080,2847,0,27,12,0,0,0,13,8.5,10.659999847,25,25,7,11
170,17080,2848,0,27,12,0,0,0,18,9,10.659999847,30,25,11,10
170,17080,2849,0,27,12,1,0,0,20,11.5,12,41,47,9,19
170,17080,2850,0,27,12,1,0,0,18,7.5,14.329999924,24,25,5,9
170,17080,2851,0,27,12,1,0,0,28,11,9.3330001831,33,52,13,24
170,17080,2852,0,27,12,1,0,0,18,12,15,42,50,16,28
170,17080,2853,0,27,12,0,0,0,15,12,15.329999924,40,47,14,27
171,17180,2854,0,25,13,0,0,0,,12,9.3333333333,30,37,6,10
171,17180,2855,0,25,13,0,0,0,10,12,10,33,40,6,15
171,17180,2856,0,25,13,0,0,0,18,8,9.6666666667,33,31,8,8
171,17180,2857,0,25,13,1,0,0,18,13,10.666666667,39,43,8,22
171,17180,2858,0,25,13,1,1,0,10,7.5,8.6666666667,28,27,9,11
171,17180,2859,0,25,13,0,0,0,,12.5,12.666666667,39,37,9,19
171,17180,2860,0,25,13,1,0,0,,12.5,11,37,35,9,22
171,17180,2861,0,25,13,1,0,0,34,11,8.6666666667,31,,10,
171,17180,2862,0,25,13,1,0,0,49,9.5,8.3333333333,34,37,10,16
171,17180,2863,0,25,13,1,0,0,,14.5,8.3333333333,42,45,10,24
171,17180,2864,0,25,13,0,0,1,,11.5,9.6666666667,31,35,11,6
171,17180,2865,0,25,13,1,0,0,,10.5,11.333333333,43,49,11,26
171,17180,2866,0,25,13,0,0,1,10,11.5,10.666666667,36,43,13,19
